url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Servicio,Garage,Calefacción,Cocina,Año de Construcción,Jardín,Dormitorios Suite,Piscina,Orientación,Plantas,Parrillero,Acepta Mascotas,Superficie Balcones,Disposición,Pisos Edificio,Lavadero,Seguridad,Altura,Aptos por piso,Patio,Muebles,Propiedad Horizontal,Gastos Comúnes,Piso,Ascensor
https://www.casasymas.com.uy/propiedad/149432-casa-en-venta-de-2-dormitorios-en-carrasco-norte-montevideo,U$S 260.000Venta,2,3,85 m²,85m²,85m²,,,,Cocina Definida,2024,,,,,,,,,Frente,,,,,,,,,UYU 4000,,
https://www.casasymas.com.uy/propiedad/160613-casa-en-venta-de-3-dormitorios-con-garage-en-flor-de-maronas-montevideo,U$S 130.000Venta,3,1,390 m²,158m²,390m²,,Garaje: 1,,Cocina Definida,1945,,,,,,,Acepta Mascotas,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/228462-casa-en-alquiler-y-venta-de-4-dormitorios-en-san-nicolas-montevideo,ConsultarVenta,4,4,,347m²,919m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,,Jardín,Dormitorios en Suite: 2,Piscina,Norte,,,,,,,,,,,,,,UYU 22300,,
https://www.casasymas.com.uy/propiedad/207753-casa-antigua-en-parque-rodo,U$S 290.000Venta,5,2,176 m²,123m²,176m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1925,Jardín,,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/205247-venta-casa-3-dormitorios-y-garaje-en-la-comercial,U$S 164.000Venta,3,2,156 m²,156m²,138m²,,Garaje: 1,Estufa a leña,Cocina Definida,,,,,,,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/15286-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 270.000Venta,3,1,,97m²,,,,,Cocina Definida,2023,,,Piscina,,,,,13m²,Frente,,,,,,,,,UYU 12000,,
https://www.casasymas.com.uy/propiedad/223079-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 390.000Venta,3,3,134 m²,111m²,134m²,,Garaje: 2,,Cocina Definida,2025,Jardín,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/160654-casa-en-venta-de-3-dormitorios-en-pocitos-montevideo,U$S 650.000Venta,3,3,347 m²,280m²,347m²,Dormitorios de Servicio: 1,Garaje: 3,,Cocina Definida,1943,Jardín,Dormitorios en Suite: 1,,,,,,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/227025-casa-en-venta-de-2-dormitorios-con-garage-en-malvin-montevideo,U$S 125.000Venta,2,1,66 m²,47m²,,,Garaje: 1,,Cocina Definida,,Jardín,,,,,,Acepta Mascotas,19m²,,,,,,,,,,UYU 1000,,
https://www.casasymas.com.uy/propiedad/216680-casa-en-venta-de-4-dormitorios-en-parque-rodo-montevideo,U$S 320.000Venta,4,3,,303m²,303m²,,,,Cocina Definida,1948,,,,Sur,,,Acepta Mascotas,,Frente,,,,,1,,,,,,
https://www.casasymas.com.uy/propiedad/21067-casas-de-pindo-venta-ph-3-dormitorios-escritorio-barrio-parques-ref-1334,U$S 780.000Venta,4,3,188 m²,163m²,384m²,,Cochera: 0,Losa radiante a gas,Cocina Integrada,2024,Jardín,Dormitorios en Suite: 1,,,2,Parrillero,,25m²,,,Lavadero,Barrio con seguridad 24hs,,,,,Propiedad Horizontal,UYU 10000,,
https://www.casasymas.com.uy/propiedad/204833-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 1.650.000Venta,4,5,546 m²,533m²,546m²,Dormitorios de Servicio: 1,Garaje: 5,,Cocina Definida,2010,Jardín,Dormitorios en Suite: 3,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,Muebles,,,,
https://www.casasymas.com.uy/propiedad/113490-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 950.000Venta,4,4,297 m²,297m²,837m²,Dormitorios de Servicio: 1,Cochera: 2,,,1961,,Dormitorios en Suite: 1,,,2,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/221105-casa-de-2-dormitorios-en-venta-barrio-la-comercial-generando-renta,U$S 96.000Venta,2,1,90 m²,90m²,,,,,,1976,,,,,,,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/37013-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 1.250.000Venta,3,4,507 m²,304m²,507m²,,Garaje: 1,,Cocina Definida,1,,Dormitorios en Suite: 3,Piscina,,,,,,,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/226033-venta-con-renta-casa-3-dormitorios-carrasco-montevideo,U$S 750.000Venta,3,3,172 m²,142m²,172m²,,,,,1930,Jardín,,,Oeste,,,,172m²,Frente,2,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/177316-casa-en-venta-de-4-dormitorios-en-prado-montevideo,U$S 750.000Venta,4,2,612 m²,328m²,612m²,Dormitorios de Servicio: 1,Garaje: 4,,Cocina Definida,1945,Jardín,,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/174371-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-este-montevideo,U$S 360.000Venta,3,3,130 m²,105m²,25m²,,Garaje: 1,,Cocina Definida,2025,Jardín,,,Norte,,,Acepta Mascotas,,,,,,,,Patio,,,UYU 2000,,
https://www.casasymas.com.uy/propiedad/193939-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-norte-montevideo,U$S 349.200Venta,3,3,127.54 m²,102m²,,,Cochera: 1,,,,Jardín,Dormitorios en Suite: 1,Piscina,,,,,24m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/207731-casa-en-camino-carrasco,U$S 1.750.000Venta,6,6,9490 m²,650m²,9490m²,Dormitorios de Servicio: 1,Garaje: 3,,Cocina Definida,1950,Jardín,Dormitorios en Suite: 1,,,,,,,,,Lavadero,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/228006-casa-en-venta-en-pocitos,U$S 316.000Venta,2,2,211 m²,211m²,,,,,,85,,,,Norte,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/226022-venta-de-casa-de-3-dormitorios-en-carrasco-dos-acres,U$S 420.000Venta,3,2,136 m²,86m²,136m²,,,,Cocina Definida,2025,Jardín,,Piscina,,,,,136m²,,2,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/117135-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 360.000Venta,3,3,,109m²,86m²,,Cochera: 0,Losa electrica,Cocina Integrada,,,Dormitorios en Suite: 1,,,,Parrillero,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/233589-venta-casa-2-dormitorios-1-bano-c-cochera-a-estrenar-en-la-union-montevideo,U$S 142.000Venta,2,1,94 m²,70m²,24m²,,Garaje: 1,,Cocina Definida,2025,,,,Oeste,,,,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/221814-casa-en-venta-de-4-dormitorios-con-garage-en-punta-gorda-montevideo,U$S 835.000Venta,4,3,250 m²,250m²,500m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1957,Jardín,Dormitorios en Suite: 2,Piscina,,2,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/233569-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 1.390.000Venta,4,5,,371m²,854m²,Dormitorios de Servicio: 1,,,,,,Dormitorios en Suite: 1,,,,,,40m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/78448-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 270.000Venta,3,1,,97m²,,,,,Cocina Definida,2023,,,Piscina,,,,,13m²,Frente,,,,,,,,,UYU 12000,,
https://www.casasymas.com.uy/propiedad/228147-casa-en-venta-de-2-dormitorios-en-brazo-oriental-montevideo,U$S 138.000Venta,2,1,,67m²,105m²,,,,,1953,Jardín,,,Norte,,,Acepta Mascotas,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/132760-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 369.712Venta,3,3,250 m²,114m²,250m²,,Cochera: 2,,Cocina Integrada,2025,Jardín,Dormitorios en Suite: 1,Piscina,Norte,2,Parrillero,Acepta Mascotas,21m²,,,,"Spotter, guardia presencial 24 hs y cerca eléctrica",,,,,Propiedad Horizontal,UYU 11000,,
https://www.casasymas.com.uy/propiedad/211386-oportunidad-3-dormitorios-con-terraza-y-parrillero,U$S 170.000Venta,3,1,102 m²,98m²,102m²,,,,Cocina Definida,1975,,,,,,,,,,,Lavadero,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/231459-importante-residencia-sobre-19-de-abril,U$S 620.000Venta,5,3,807 m²,308m²,600m²,Dormitorios de Servicio: 1,Cochera: 7,Hogar,Cocina Definida,1932,Jardín,,,Oeste,2,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/5089-venta-casa-xigna-x1-triplex-design-homes-en-barrio-parques,U$S 1.090.000Venta,3,4,302.4 m²,222m²,139m²,,Garaje: 2,losa radiante - bomba de calor,,2023,Jardín,Dormitorios en Suite: 1,Piscina,,3,Parrillero,,80m²,,,,CCTV,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/206080-solido-chalet-3-dormitorios-con-garaje-planta-prox-montevideo-shopping,U$S 265.000Venta,3,1,178 m²,112m²,178m²,,Garaje: 2,,Cocina Definida,1957,Jardín,,,,,,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/167258-casa-en-venta-de-3-dormitorios-en-bella-vista-montevideo,U$S 130.000Venta,3,,110 m²,97m²,110m²,,,,Cocina Definida,1940,,,,,,,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/14190-casa-en-venta-de-12-dormitorios-en-ciudad-vieja-montevideo,U$S 345.000Venta,12,1,382 m²,794m²,382m²,,,,Cocina Definida,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/185028-venta-2-casas-mismo-terreno-en-el-prado-excelente-estado-excelente-ubicacion,U$S 980.000Venta,9,7,660 m²,660m²,895m²,Dormitorios de Servicio: 1,Cochera: 4,gas,Cocina Definida,1951,Jardín,Dormitorios en Suite: 2,Piscina,Oeste,2,,Acepta Mascotas,,,,,alarma,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/182377-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,U$S 926.000Venta,4,2,,162m²,,,Garaje: 1,,Cocina Definida,2024,,Dormitorios en Suite: 1,,,,,,19m²,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/204880-casa-en-venta-en-punta-gorda-montevideo,U$S 300.000Venta,Monoambiente,,10 m²,,10m²,,,,Cocina Definida,1990,,,,,,,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/189354-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 380.000Venta,3,3,119 m²,107m²,119m²,,Cochera: 2,Losa Radiante eléctrica,,2025,Jardín,Dormitorios en Suite: 1,,Este,2,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/207717-casa-en-venta-de-5-dormitorios-con-garage-en-malvin-montevideo,U$S 650.000Venta,5,3,333 m²,435m²,333m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1991,,Dormitorios en Suite: 1,Piscina,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/220091-casa-en-venta-de-3-dormitorios-c-cochera-en-prado,U$S 175.000Venta,3,2,140 m²,100m²,40m²,,Garaje: 1,,,1975,,,,Norte,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/204881-casa-en-venta-en-malvin-montevideo,U$S 111.111Venta,Monoambiente,,10 m²,,10m²,,,,Cocina Definida,2000,,,,,,,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/224741-casa-en-alquiler-y-venta-de-5-dormitorios-con-garage-en-carrasco-montevideo,U$S 1.600.000Venta,5,5,400 m²,,1200m²,,Garaje: 1,individual,,,,,Piscina,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/216208-casa-en-venta-de-2-dormitorios-en-goes-montevideo,U$S 128.000Venta,2,1,,64m²,56m²,,,,Cocina Integrada,2011,Jardín,,,Oeste,2,,Acepta Mascotas,25m²,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/220912-venta-casa-en-pocitos-3-dormitorios-2-banos-patio-terraza-y-garaje,U$S 305.000Venta,4,2,197 m²,187m²,130m²,Dormitorios de Servicio: 1,Garaje: 1,Aire acondicionado y estufa a leña,Cocina Definida,1970,,,,Sur,2,Parrillero,Acepta Mascotas,20m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/204871-casa-en-venta-en-carrasco-montevideo,U$S 300.000Venta,Monoambiente,,10 m²,,10m²,,,,Cocina Definida,1980,,,,,,,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/216438-venta-casa-malvin-sur-3-dormitorios-3-banos-jardin-parrillero-impecable,U$S 448.000Venta,3,3,180 m²,164m²,179m²,,Garaje: 2,estufa a leña de alto rendimiento,Cocina Integrada,1937,Jardín,Dormitorios en Suite: 1,,Norte,2,Parrillero,Acepta Mascotas,50m²,,,,rejas,,,,,,,,
https://www.casasymas.com.uy/propiedad/230030-venta-dos-casas-recicladas-azotea-parrillero-patio-garaje-x-2-en-bella-vista,U$S 195.000Venta,6,2,244 m²,244m²,,,Garaje: 2,,Cocina Definida,2025,Jardín,,,Este,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/205415-casa-venta-4-dormitorios-barbacoa-garage-pocitos-nuevo,U$S 385.000Venta,4,2,295 m²,211m²,295m²,,Garaje: 1,,Cocina Definida,1974,Jardín,,,,,,,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/229228-venta-casa-carrasco-sur,ConsultarVenta,5,6,745 m²,,2133m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,,Jardín,Dormitorios en Suite: 2,Piscina,,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/208653-vendo-casa-3-dormitorios-prado-garage,U$S 310.000Venta,3,1,284 m²,130m²,284m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1927,,,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/220249-venta-casa-a-reciclar-3-dormitorios-gran-terreno-belvedere,U$S 105.000Venta,3,1,295 m²,55m²,295m²,,,,Cocina Definida,1940,,,,,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/205671-casa-en-venta-de-3-dormitorios-en-san-nicolas-montevideo,U$S 890.000Venta,3,2,384 m²,163m²,384m²,,Garaje: 2,,Cocina Definida,2024,,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/230471-casa-en-venta-de-3-dormitorios-con-garage-en-san-nicolas-montevideo,U$S 990.000Venta,3,2,400 m²,210m²,400m²,,Garaje: 1,,Cocina Definida,2025,Jardín,Dormitorios en Suite: 1,Piscina,,,,Acepta Mascotas,,,,,,3m,1,,,,UYU 11000,,
https://www.casasymas.com.uy/propiedad/125800-venta-casa-xigna-x4-triplex-design-homes-en-barrio-parques,U$S 1.090.000Venta,3,4,302.4 m²,222m²,1413m²,,Garaje: 2,losa radiante - bomba de calor,,2024,Jardín,Dormitorios en Suite: 1,Piscina,,3,Parrillero,,80m²,,,,CCTV,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/200246-casa-en-venta-de-3-dormitorios-en-cerro-montevideo,U$S 130.000Venta,3,1,184 m²,80m²,,,,,Cocina Definida,1940,Jardín,,,Oeste,2,Parrillero,Acepta Mascotas,55m²,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/212901-casa-con-fondo-al-lago-en-manantiales-de-carrasco,U$S 1.120.000Venta,4,4,,385m²,714m²,Dormitorios de Servicio: 1,Cochera: 0,electrica,Cocina Integrada,2009,Jardín,Dormitorios en Suite: 2,Piscina,,2,Parrillero,,,,,,,,,,Muebles,,UYU 20000,,
https://www.casasymas.com.uy/propiedad/202921-venta-casa-solida-barbacoa-garage-y-2-apartamentos-con-renta-en-malvin-norte-montevideo,U$S 199.000Venta,3,2,690 m²,160m²,690m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1950,,,,,,,,30m²,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/37015-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,U$S 1.500.000Venta,4,5,519 m²,363m²,519m²,,Garaje: 1,,Cocina Definida,1,,Dormitorios en Suite: 4,Piscina,,,,,,,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/614-casa-en-venta-de-4-dormitorios-en-ciudad-vieja-montevideo,U$S 210.000Venta,4,2,220 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/230498-casa-en-venta-de-5-dormitorios-en-punta-gorda-montevideo,U$S 560.000Venta,5,4,372 m²,330m²,372m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,1980,Jardín,,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/216730-casa-en-venta-5-dormitorios-3-cocheras-prado,U$S 308.000Venta,4,2,338 m²,130m²,208m²,,Garaje: 3,,Cocina Definida,1928,Jardín,,Piscina,Norte,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/206072-solida-casa-a-pasos-del-shopping-y-club-de-golf,U$S 485.000Venta,3,3,95 m²,145m²,95m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1940,,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/225762-casa-en-venta-de-7-dormitorios-con-garage-en-carrasco-montevideo,U$S 760.000Venta,7,3,550 m²,310m²,550m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1958,,,Piscina,,,,,,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/134639-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,U$S 890.000Venta,3,2,332 m²,272m²,332m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1995,,Dormitorios en Suite: 1,,Este,,,,,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/233589-venta-casa-2-dormitorios-1-bano-c-cochera-a-estrenar-en-la-union-montevideo,U$S 142.000Venta,2,1,94 m²,70m²,24m²,,Garaje: 1,,Cocina Definida,2025,,,,Oeste,,,,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/195456-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,U$S 760.000Venta,5,5,,390m²,665m²,,Cochera: 3,radiores a gasoil y aire acondicionado,Cocina Definida,,Jardín,Dormitorios en Suite: 2,Piscina,Norte,2,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/4684-vendo-gran-propiedad-en-colon-sobre-avenida-lezica,U$S 530.000Venta,5,5,4063 m²,607m²,4063m²,Dormitorios de Servicio: 2,Cochera: 3,Estufa a leña,Cocina Definida,,Jardín,Dormitorios en Suite: 2,,Norte,2,Parrillero,Acepta Mascotas,120m²,,,,Rejas,,,,,,,,
https://www.casasymas.com.uy/propiedad/207761-ph-al-frente-de-2-dormitorios-sobre-isla-de-flores,U$S 157.000Venta,2,1,59 m²,80m²,59m²,,,,Cocina Definida,1908,,,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,,,,UYU 4300,,
https://www.casasymas.com.uy/propiedad/78448-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 270.000Venta,3,1,,97m²,,,,,Cocina Definida,2023,,,Piscina,,,,,13m²,Frente,,,,,,,,,UYU 12000,,
https://www.casasymas.com.uy/propiedad/227310-venta-casa-3-dormitorios-y-garage-en-aguada,U$S 145.000Venta,3,1,136 m²,128m²,,,,,Cocina Definida,52,,,,,,,,,,,,,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/200516-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 325.000Venta,3,2,,75m²,141m²,,,,,2001,Jardín,,,Norte,,,Acepta Mascotas,,Contrafrente,,Lavadero,,,2,,,,UYU 2500,,
https://www.casasymas.com.uy/propiedad/132760-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 369.712Venta,3,3,250 m²,114m²,250m²,,Cochera: 2,,Cocina Integrada,2025,Jardín,Dormitorios en Suite: 1,Piscina,Norte,2,Parrillero,Acepta Mascotas,21m²,,,,"Spotter, guardia presencial 24 hs y cerca eléctrica",,,,,Propiedad Horizontal,UYU 11000,,
https://www.casasymas.com.uy/propiedad/163826-venta-casa-3-dormitorios-escritorio-en-barrio-parques-ii-ref-1720,U$S 1.095.000Venta,3,3,291 m²,201m²,495m²,,Cochera: 2,Losa radiante,Cocina Definida,2025,Jardín,Dormitorios en Suite: 1,,,2,Parrillero,,90m²,,,,Barrio con seguridad 24hs,,,,,Propiedad Horizontal,UYU 11000,,
https://www.casasymas.com.uy/propiedad/213527-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 590.000Venta,4,4,900 m²,450m²,900m²,Dormitorios de Servicio: 1,Garaje: 6,,Cocina Definida,2010,Jardín,Dormitorios en Suite: 1,Piscina,,,,,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/188428-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,U$S 260.000Venta,4,3,1155 m²,141m²,,,Cochera: 1,Aire acondicionado,Cocina Definida,1956,Jardín,,,Sur,1,Parrillero,Acepta Mascotas,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/167258-casa-en-venta-de-3-dormitorios-en-bella-vista-montevideo,U$S 130.000Venta,3,,110 m²,97m²,110m²,,,,Cocina Definida,1940,,,,,,,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/1322-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 2.000.000Venta,4,4,255 m²,,2115m²,,,,,,,,,,,Parrillero,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/138104-venta-de-casa-triplex-en-xigna-barrio-parque,U$S 1.060.000Venta,3,4,441.4 m²,222m²,,,,,,1,Jardín,,Piscina,,,,,441m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/207744-casa-ph-barrio-goes,U$S 129.000Venta,3,2,94 m²,84m²,94m²,Dormitorios de Servicio: 1,,,Cocina Definida,1948,,,,,,,Acepta Mascotas,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/226547-casa-en-venta-de-5-dormitorios-c-cochera-en-pocitos,U$S 385.000Venta,5,3,251 m²,97m²,154m²,,Garaje: 2,,Cocina Definida,1990,,,,Sur,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/125488-casa-en-venta-de-3-dormitorios-en-parques-barrio-jardin-montevideo,U$S 860.000Venta,3,3,244.46 m²,183m²,61m²,,Cochera: 0,,,2024,Jardín,Dormitorios en Suite: 1,,,,Parrillero,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/167644-casa-en-venta,U$S 1.400.000Venta,6,5,397 m²,397m²,645m²,Dormitorios de Servicio: 1,Garaje: 1,,,1986,Jardín,,Piscina,,,,Acepta Mascotas,397m²,,,Lavadero,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/222475-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 698.000Venta,3,3,652 m²,278m²,652m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,,,Dormitorios en Suite: 1,Piscina,,,,,,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/221278-casa-en-venta-de-4-dormitorios-en-los-olivos-montevideo,U$S 960.000Venta,4,4,285 m²,285m²,657m²,,Garaje: 4,,Cocina Integrada,2020,,Dormitorios en Suite: 2,Piscina,Norte,2,Parrillero,,,,,,,,,,,,UYU 13000,,
https://www.casasymas.com.uy/propiedad/206107-espectacular-casa-con-vista-al-mar-en-rambla-de-punta-gorda,U$S 575.000Venta,5,3,281 m²,281m²,281m²,,Garaje: 1,,Cocina Definida,1956,Jardín,,,,,,,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/229433-venta-casa-ph-3-dormitorios-escrit-deposito-2-garajes-atahualpa-brazo-oriental,U$S 325.000Venta,4,2,293 m²,187m²,106m²,,Garaje: 2,,Cocina Definida,1948,Jardín,,,Oeste,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/138003-casa-en-venta-de-4-dormitorios-en-pocitos-montevideo,U$S 220.000Venta,4,2,,118m²,227m²,,,,,1924,,,,Oeste,,,Acepta Mascotas,,Interior,,,,,2,,,,,,
https://www.casasymas.com.uy/propiedad/220912-venta-casa-en-pocitos-3-dormitorios-2-banos-patio-terraza-y-garaje,U$S 305.000Venta,4,2,197 m²,187m²,130m²,Dormitorios de Servicio: 1,Garaje: 1,Aire acondicionado y estufa a leña,Cocina Definida,1970,,,,Sur,2,Parrillero,Acepta Mascotas,20m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/230044-casa-en-venta-de-3-dormitorios-en-san-nicolas-montevideo,U$S 690.000Venta,3,2,283 m²,145m²,283m²,,Garaje: 2,,Cocina Definida,2024,,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/211034-importante-casa-en-parque-batlle-con-amplio-garaje-ideal-vivienda-o-empresa,U$S 320.000Venta,3,3,238 m²,238m²,238m²,Dormitorios de Servicio: 1,Garaje: 3,,Cocina Definida,1940,,,,,,,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/205415-casa-venta-4-dormitorios-barbacoa-garage-pocitos-nuevo,U$S 385.000Venta,4,2,295 m²,211m²,295m²,,Garaje: 1,,Cocina Definida,1974,Jardín,,,,,,,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/181509-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,U$S 595.000Venta,3,4,128 m²,222m²,,,Garaje: 1,,Cocina Definida,,,,,Sur,,,,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/161999-casas-de-pindo-venta-ph-3-dormitorios-escritorio-barrio-parques-ref-1335,U$S 680.000Venta,3,3,165 m²,145m²,283m²,,Cochera: 0,Losa radiante a gas,Cocina Integrada,2024,Jardín,Dormitorios en Suite: 1,,,2,Parrillero,,15m²,,,Lavadero,Barrio con seguridad 24hs,,,,,Propiedad Horizontal,UYU 10000,,
