url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Servicio,Garage,Calefacción,Cocina,Año de Construcción,Jardín,Dormitorios Suite,Piscina,Orientación,Plantas,Parrillero,Acepta Mascotas,Superficie Balcones,Disposición,Pisos Edificio,Lavadero,Seguridad,Altura,Aptos por piso,Patio,Muebles,Propiedad Horizontal,Gastos Comúnes,Piso,Ascensor
https://www.casasymas.com.uy/propiedad/233589-venta-casa-2-dormitorios-1-bano-c-cochera-a-estrenar-en-la-union-montevideo,U$S 142.000Venta,2,1,94 m²,70m²,24m²,,Garaje: 1,,Cocina Definida,2025,,,,Oeste,,,,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/78448-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 270.000Venta,3,1,,97m²,,,,,Cocina Definida,2023,,,Piscina,,,,,13m²,Frente,,,,,,,,,UYU 12000,,
https://www.casasymas.com.uy/propiedad/220073-casa-en-venta-de-4-dormitorios-en-prado-montevideo,U$S 720.000Venta,4,4,597 m²,10m²,,,Garaje: 6,,Cocina Definida,1949,Jardín,,Piscina,Norte,,,,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/133219-casa-en-venta,U$S 3.400.000Venta,5,4,571 m²,571m²,4488m²,,,,Cocina Definida,1,Jardín,,,,,,,571m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/233591-casa-en-venta-de-4-dormitorios-c-cochera-en-punta-gorda,U$S 705.000Venta,4,5,700 m²,340m²,360m²,,Garaje: 1,,Cocina Definida,2025,Jardín,,,Sur,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/143160-casa-en-venta-de-3-dormitorios-en-prado-montevideo,U$S 345.000Venta,3,2,230 m²,100m²,200m²,,Cochera: 2,Estufa de leña A/A Losa Rdiante,Cocina Integrada,2024,Jardín,,,Norte,,Parrillero,Acepta Mascotas,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/125418-casa-en-venta-de-9-dormitorios-en-pocitos-montevideo,U$S 690.000Venta,9,7,,493m²,234m²,Dormitorios de Servicio: 1,,,,1934,,,,Oeste,,,Acepta Mascotas,,Frente,,,,,3,,,,,,
https://www.casasymas.com.uy/propiedad/182377-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,U$S 926.000Venta,4,2,,162m²,,,Garaje: 1,,Cocina Definida,2024,,Dormitorios en Suite: 1,,,,,,19m²,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/220074-venta-casa-carrasco-norte-zona-colegios,U$S 380.000Venta,3,2,108 m²,,,,,losa Electrica,Cocina Definida,,Jardín,,,,2,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/26812-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 697.000Venta,3,3,256 m²,145m²,,,Cochera: 2,,,2026,Jardín,Dormitorios en Suite: 1,,,2,Parrillero,,166m²,,,,,,,,,Propiedad Horizontal,UYU 11000,,
https://www.casasymas.com.uy/propiedad/222475-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 698.000Venta,3,3,652 m²,278m²,652m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,,,Dormitorios en Suite: 1,Piscina,,,,,,Frente,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/214525-casa-en-venta-de-4-dormitorios-con-garage-en-belvedere-montevideo,U$S 130.000Venta,4,1,170 m²,140m²,170m²,,Garaje: 1,,Cocina Definida,1950,,,,,,,Acepta Mascotas,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/229433-venta-casa-ph-3-dormitorios-escrit-deposito-2-garajes-atahualpa-brazo-oriental,U$S 325.000Venta,4,2,293 m²,187m²,106m²,,Garaje: 2,,Cocina Definida,1948,Jardín,,,Oeste,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/186064-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 530.000Venta,3,2,123 m²,109m²,123m²,,Garaje: 1,,Cocina Definida,1,,Dormitorios en Suite: 1,Piscina,,,,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/220912-venta-casa-en-pocitos-3-dormitorios-2-banos-patio-terraza-y-garaje,U$S 305.000Venta,4,2,197 m²,187m²,130m²,Dormitorios de Servicio: 1,Garaje: 1,Aire acondicionado y estufa a leña,Cocina Definida,1970,,,,Sur,2,Parrillero,Acepta Mascotas,20m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/204871-casa-en-venta-en-carrasco-montevideo,U$S 300.000Venta,Monoambiente,,10 m²,,10m²,,,,Cocina Definida,1980,,,,,,,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/205184-venta-casa-3-dormitorios-patio-y-apartamento-independiente-en-la-comercial,U$S 140.000Venta,3,2,130 m²,104m²,,,,,Cocina Definida,1958,,,,,,Parrillero,,26m²,Frente,,,,,,,,Propiedad Horizontal,,1,
https://www.casasymas.com.uy/propiedad/227382-venta-casa-3-dormitorios-fondo-con-parrillero-en-la-blanqueada,U$S 210.000Venta,3,1,130 m²,80m²,130m²,,,,Cocina Definida,45,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/221269-se-vende-casa-en-el-golf-6-dormitorios-garage-y-gran-fondo,U$S 530.000Venta,6,3,332 m²,307m²,332m²,,Cochera: 6,,Cocina Definida,1938,Jardín,,,Norte,3,,Acepta Mascotas,70m²,,,,,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/226048-venta-de-casa-4-dormitorios-carrasco-carrasco-boating-ii,U$S 943.100Venta,4,4,243 m²,171m²,243m²,,,,Cocina Definida,2024,Jardín,,,,,,,243m²,Frente,3,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/181509-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,U$S 595.000Venta,3,4,128 m²,222m²,,,Garaje: 1,,Cocina Definida,,,,,Sur,,,,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/202122-casa-en-alquiler-y-venta-de-4-dormitorios-en-san-nicolas-montevideo,U$S 950.000Venta,4,3,390 m²,183m²,390m²,,Cochera: 2,Caldereta a gas y AA,Cocina Integrada,2025,Jardín,,,Este,2,Parrillero,Acepta Mascotas,20m²,,,,Barrio privado,,,,,Propiedad Horizontal,UYU 12000,,
https://www.casasymas.com.uy/propiedad/14953-casa-en-venta-de-12-dormitorios-en-centro-montevideo,U$S 670.000Venta,12,3,310 m²,834m²,310m²,,,,Cocina Definida,,,,,,2,,,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/230228-casa-en-venta-de-3-dormitorios-en-tres-cruces-montevideo,U$S 205.000Venta,3,1,213 m²,82m²,213m²,,,,Cocina Definida,,Jardín,,,,,,,,,,Lavadero,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/228851-venta-casa-padron-unico-2-dormitorios-y-gran-terreno-en-belvedere,U$S 95.000Venta,2,1,420 m²,100m²,420m²,,Garaje: 3,,Cocina Definida,1957,Jardín,,,Norte,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/174369-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,U$S 260.000Venta,3,1,,99m²,300m²,,,,Cocina Definida,1940,Jardín,,,Oeste,,,Acepta Mascotas,,Frente,,Lavadero,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/204833-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 1.650.000Venta,4,5,546 m²,533m²,546m²,Dormitorios de Servicio: 1,Garaje: 5,,Cocina Definida,2010,Jardín,Dormitorios en Suite: 3,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,Muebles,,,,
https://www.casasymas.com.uy/propiedad/233586-casa-en-venta-de-2-dormitorios-c-cochera-en-buceo,U$S 195.000Venta,2,2,150 m²,150m²,,,Garaje: 1,,,2005,,,,Norte,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/224989-casa-en-venta-de-1-dormitorio-en-malvin-montevideo,U$S 115.000Venta,1,1,,46m²,55m²,,,,Cocina Definida,1956,,,,Sur,,,Acepta Mascotas,,Frente,,Lavadero,,,4,Patio,,,,,
https://www.casasymas.com.uy/propiedad/156409-venta-residencia-del-1910-con-gran-parque-ideal-empresa,U$S 1.500.000Venta,6,5,381 m²,381m²,1008m²,,Garaje: 2,,Cocina Definida,1910,Jardín,,Piscina,Este,2,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/205225-venta-casa-pu-3-dormitorios-2-banos-mas-garaje-en-brazo-oriental,U$S 244.000Venta,3,2,160 m²,,,,Garaje: 1,,Cocina Integrada,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/96876-casa-en-venta-de-3-dormitorios-en-puerto-del-buceo-montevideo,U$S 1.100.000Venta,3,5,317 m²,313m²,317m²,Dormitorios de Servicio: 1,Garaje: 2,Losa radiante electrica,Cocina Definida,2004,Jardín,Dormitorios en Suite: 1,Piscina,Norte,2,Parrillero,Acepta Mascotas,,,,,"Camaras de segruidad, rejas, alarma",,,,,,,,
https://www.casasymas.com.uy/propiedad/204829-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,U$S 1.630.000Venta,5,4,900 m²,340m²,900m²,Dormitorios de Servicio: 1,Garaje: 8,,Cocina Definida,2020,Jardín,Dormitorios en Suite: 3,Piscina,,,,,,,,Lavadero,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/230316-carrasco-sur-venta-casa,U$S 570.000Venta,3,4,240 m²,,645m²,Dormitorios de Servicio: 1,,,,1950,Jardín,Dormitorios en Suite: 1,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/227304-casa-en-venta-de-12-dormitorios-en-cordon-montevideo,U$S 650.000Venta,12,6,740 m²,740m²,423m²,Dormitorios de Servicio: 2,,,Cocina Definida,1964,,Dormitorios en Suite: 2,,Norte,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/103823-excelente-casa-construccion-solida-a-refaccionar-inversionistas-a-pasos-nuevocentro-shopping,U$S 290.000Venta,3,2,261 m²,176m²,261m²,Dormitorios de Servicio: 1,,,Cocina Definida,,,Dormitorios en Suite: 1,Piscina,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/225203-casa-en-venta-c-cochera-en-carrasco-norte,U$S 380.000Venta,3,3,114 m²,114m²,,,Garaje: 1,,Cocina Definida,2025,,,,Este,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/221282-se-vende-casa-en-el-golf-6-dormitorios-garage-y-gran-fondo,U$S 530.000Venta,6,3,332 m²,307m²,332m²,,Cochera: 6,,Cocina Definida,1938,Jardín,,,Norte,3,,Acepta Mascotas,70m²,,,,,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/205114-apartamento-dos-dormitorios-las-acacias-planta-baja,U$S 73.000Venta,2,1,60 m²,49m²,,,,,Cocina Definida,1998,Jardín,,,,,Parrillero,Acepta Mascotas,11m²,Frente,3,,,,4,,,,UYU 3425,,
https://www.casasymas.com.uy/propiedad/217402-padron-unico-para-clinicaco-work-deposito-o-resindencial,U$S 1.050.000Venta,8,5,1254 m²,305m²,1254m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1961,Jardín,,,,,,Acepta Mascotas,,,,,,3m,1,Patio,Muebles,,,,
https://www.casasymas.com.uy/propiedad/185028-venta-2-casas-mismo-terreno-en-el-prado-excelente-estado-excelente-ubicacion,U$S 980.000Venta,9,7,660 m²,660m²,895m²,Dormitorios de Servicio: 1,Cochera: 4,gas,Cocina Definida,1951,Jardín,Dormitorios en Suite: 2,Piscina,Oeste,2,,Acepta Mascotas,,,,,alarma,,,,Muebles,,,,
https://www.casasymas.com.uy/propiedad/228465-casa-en-venta-de-4-dormitorios-en-la-blanqueada-montevideo,U$S 530.000Venta,4,3,291 m²,234m²,291m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,1945,Jardín,Dormitorios en Suite: 1,,Oeste,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/227270-se-vende-casa-en-punta-carretas,U$S 515.000Venta,5,4,259 m²,221m²,38m²,,Garaje: 1,,Cocina Definida,1945,,,,Este,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/193937-casa-en-venta-de-2-dormitorios-con-garage-en-carrasco-norte-montevideo,U$S 228.000Venta,2,2,71.45 m²,66m²,,,Cochera: 1,,,,Jardín,,Piscina,,,,,15m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/228004-casa-en-venta-de-3-dormitorios-en-aguada,U$S 89.000Venta,3,1,144 m²,72m²,72m²,,,,Cocina Definida,103,,,,Norte,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/229047-venta-casa-carrasco-3-dormitorios-living-comedor-3-banos-parrillero-cochera-constr-tradicional-seguridad-virtual,U$S 370.000Venta,3,3,130 m²,110m²,,,Cochera: 1,Losa radiante a gas por ambiente,Cocina Integrada,2025,Jardín,Dormitorios en Suite: 1,,Norte,2,Parrillero,Acepta Mascotas,,,,,Virtual,,,,,,$U 3000,,
https://www.casasymas.com.uy/propiedad/207717-casa-en-venta-de-5-dormitorios-con-garage-en-malvin-montevideo,U$S 650.000Venta,5,3,333 m²,435m²,333m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1991,,Dormitorios en Suite: 1,Piscina,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/138573-casa-en-venta-de-2-dormitorios-en-goes-montevideo,U$S 125.000Venta,2,1,,77m²,105m²,,,,,1928,,,,Este,,,Acepta Mascotas,,Frente,,,,,1,,,,,,
https://www.casasymas.com.uy/propiedad/172756-hermosa-casa-en-venta-en-pocitos,U$S 420.000Venta,3,3,250 m²,250m²,250m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,1933,,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/220114-venta-casa-carrasco-norte,U$S 390.000Venta,3,1,200 m²,,800m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/221278-casa-en-venta-de-4-dormitorios-en-los-olivos-montevideo,U$S 960.000Venta,4,4,285 m²,285m²,657m²,,Garaje: 4,,Cocina Integrada,2020,,Dormitorios en Suite: 2,Piscina,Norte,2,Parrillero,,,,,,,,,,,,UYU 13000,,
https://www.casasymas.com.uy/propiedad/163666-casa-en-venta-de-4-dormitorios-en-manga-montevideo,U$S 450.000Venta,4,5,,155m²,12907m²,,,,Cocina Definida,1980,Jardín,,,Sur,,,Acepta Mascotas,,Frente,,,,,1,,,,,,
https://www.casasymas.com.uy/propiedad/133385-venta-de-casa-de-altos-en-cordon,U$S 200.000Venta,3,1,144 m²,144m²,,,,,,,,,,,,,,144m²,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/149432-casa-en-venta-de-2-dormitorios-en-carrasco-norte-montevideo,U$S 260.000Venta,2,3,85 m²,85m²,85m²,,,,Cocina Definida,2024,,,,,,,,,Frente,,,,,,,,,UYU 4000,,
https://www.casasymas.com.uy/propiedad/230030-venta-dos-casas-recicladas-azotea-parrillero-patio-garaje-x-2-en-bella-vista,U$S 195.000Venta,6,2,244 m²,244m²,,,Garaje: 2,,Cocina Definida,2025,Jardín,,,Este,,,Acepta Mascotas,,,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/217881-muy-buen-padron-en-carrasco-norte,U$S 410.000Venta,3,3,211 m²,211m²,525m²,Dormitorios de Servicio: 1,Garaje: 1,Tiro balanceado y estufa a leña,Cocina Integrada,1967,Jardín,Dormitorios en Suite: 1,Piscina,Este,2,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/159153-casa-en-venta-de-4-dormitorios-en-goes-montevideo,U$S 99.000Venta,4,1,105 m²,105m²,105m²,,,,Cocina Definida,1920,,,,,,,Acepta Mascotas,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/227402-casa-en-venta-de-5-dormitorios-en-villa-del-cerro,U$S 120.000Venta,5,2,380 m²,165m²,215m²,,,,Cocina Definida,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/133427-ph-en-venta-en-av-italia-carrasco,U$S 379.000Venta,3,2,300 m²,153m²,,,Garaje: 1,,,1982,,,,Norte,,,,300m²,Frente,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/223628-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,U$S 580.000Venta,3,2,297 m²,307m²,297m²,Dormitorios de Servicio: 1,Garaje: 2,,Cocina Definida,1991,Jardín,Dormitorios en Suite: 1,Piscina,,,,Acepta Mascotas,,,,Lavadero,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/183672-casa-en-venta-de-5-dormitorios-en-bella-vista-montevideo,U$S 179.000Venta,5,2,,165m²,183m²,,,,Cocina Definida,1934,,,,Oeste,,,Acepta Mascotas,,Frente,,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/205671-casa-en-venta-de-3-dormitorios-en-san-nicolas-montevideo,U$S 890.000Venta,3,2,384 m²,163m²,384m²,,Garaje: 2,,Cocina Definida,2024,,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/233404-casa-en-venta-y-alquiler-ideal-clinicas-o-consultorios,U$S 820.000Venta,17,7,448 m²,448m²,473m²,,,,Cocina Definida,,Jardín,,,,,,Acepta Mascotas,448m²,Frente,3,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/232125-duplex-de-2-dormitorios-estrena-agosto-2026,U$S 228.000Venta,2,2,64 m²,64m²,47m²,,Garaje: 1,,,2026,,,Piscina,,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/90260-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 349.200Venta,3,3,,103m²,,,Cochera: 1,,,,Jardín,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/231930-venta-casa-3-o-4-dormitorios-servicio-completo-carrasco-ref-1525,U$S 1.190.000Venta,3,6,389 m²,389m²,1360m²,Dormitorios de Servicio: 1,Garaje: 1,,Cocina Definida,1974,Jardín,Dormitorios en Suite: 2,,Norte,,,,27m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/177487-casa-de-altos-en-venta-en-pleno-pocitos,U$S 285.000Venta,2,2,177 m²,89m²,85m²,,,,,,,,,,,,,177m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/15925-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 380.000Venta,3,3,130 m²,110m²,20m²,,Cochera: 0,,Cocina Integrada,2023,Jardín,Dormitorios en Suite: 1,,,2,Parrillero,Acepta Mascotas,,,,,Cerca eléctrica,,,,,,$U 4500,,
https://www.casasymas.com.uy/propiedad/201963-casa-en-venta-de-2-dormitorios-en-carrasco-norte-montevideo,U$S 260.000Venta,2,2,,74m²,15m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/226022-venta-de-casa-de-3-dormitorios-en-carrasco-dos-acres,U$S 420.000Venta,3,2,136 m²,86m²,136m²,,,,Cocina Definida,2025,Jardín,,Piscina,,,,,136m²,,2,,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/178882-casa-en-venta-de-6-dormitorios-en-parque-rodo-montevideo,U$S 450.000Venta,6,4,,338m²,212m²,,,,,1933,,,,Oeste,,,Acepta Mascotas,,Frente,,,,,2,,,,,,
https://www.casasymas.com.uy/propiedad/177905-casa-en-venta-de-1-dormitorio-en-prado-montevideo,U$S 105.000Venta,1,1,,43m²,49m²,,,,Cocina Definida,1,,,,Sur,,,,,Frente,,,,,1,Patio,,,UYU 1100,,
https://www.casasymas.com.uy/propiedad/211515-ideal-empresa-instituto-residencial-o-desarrolladora,U$S 1.200.000Venta,12,5,704 m²,466m²,704m²,Dormitorios de Servicio: 1,Garaje: 3,,Cocina Definida,1938,Jardín,,,,,,Acepta Mascotas,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/230256-venta-casa-carrasco-sur,U$S 1.200.000Venta,4,6,401 m²,337m²,960m²,Dormitorios de Servicio: 2,,,Cocina Definida,2007,Jardín,Dormitorios en Suite: 2,Piscina,,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/167907-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,U$S 185.000Venta,3,3,,90m²,120m²,,,,Cocina Definida,1940,,,,Este,,,Acepta Mascotas,,Frente,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/231459-importante-residencia-sobre-19-de-abril,U$S 620.000Venta,5,3,807 m²,308m²,600m²,Dormitorios de Servicio: 1,Cochera: 7,Hogar,Cocina Definida,1932,Jardín,,,Oeste,2,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/213527-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 590.000Venta,4,4,900 m²,450m²,900m²,Dormitorios de Servicio: 1,Garaje: 6,,Cocina Definida,2010,Jardín,Dormitorios en Suite: 1,Piscina,,,,,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/138104-venta-de-casa-triplex-en-xigna-barrio-parque,U$S 1.060.000Venta,3,4,441.4 m²,222m²,,,,,,1,Jardín,,Piscina,,,,,441m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/210545-venta-locales-casa-y-apartamento-en-jacinto-vera,U$S 560.000Venta,Monoambiente,,672 m²,431m²,,,,,,1929,,,,,,Parrillero,Acepta Mascotas,,,,,,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/14190-casa-en-venta-de-12-dormitorios-en-ciudad-vieja-montevideo,U$S 345.000Venta,12,1,382 m²,794m²,382m²,,,,Cocina Definida,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/227163-inversores-casa-en-venta-1-dormitorio-c-cochera-en-belvedere,U$S 30.800Venta,1,1,168 m²,16m²,152m²,,Garaje: 1,,,2025,,,,Sur,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/226061-venta-casa-3-dormitorios-carrasco-ayres-polo,U$S 445.000Venta,3,2,204 m²,112m²,204m²,,,,,,Jardín,,,Norte,,,Acepta Mascotas,204m²,Frente,2,Lavadero,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/179476-casa-en-venta-de-3-dormitorios-con-garage-en-brazo-oriental-montevideo,U$S 290.000Venta,3,3,165 m²,135m²,,,Garaje: 1,,,,,Dormitorios en Suite: 1,,,2,,,30m²,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/222696-casa-en-venta-de-2-dormitorios-en-buceo-montevideo,U$S 300.000Venta,2,1,410 m²,101m²,410m²,,Garaje: 4,,Cocina Definida,,Jardín,,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/189354-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 380.000Venta,3,3,119 m²,107m²,119m²,,Cochera: 2,Losa Radiante eléctrica,,2025,Jardín,Dormitorios en Suite: 1,,Este,2,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/204881-casa-en-venta-en-malvin-montevideo,U$S 111.111Venta,Monoambiente,,10 m²,,10m²,,,,Cocina Definida,2000,,,,,,,,,,,,,3m,1,,,,,,
https://www.casasymas.com.uy/propiedad/113982-casa-en-venta-en-san-nicolas,U$S 2.100.000Venta,4,8,1268 m²,595m²,1268m²,Dormitorios de Servicio: 1,,,,2009,,Dormitorios en Suite: 4,Piscina,,2,,,,,,,,,,,,,UYU 35000,,
https://www.casasymas.com.uy/propiedad/220612-casa-en-venta-de-2-dormitorios-con-garage-en-paso-de-las-duranas-montevideo,U$S 157.000Venta,2,1,200 m²,,,,Garaje: 1,,,,Jardín,,,,1,Parrillero,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/223077-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 410.000Venta,3,3,204 m²,110m²,204m²,,Garaje: 2,,Cocina Definida,2025,Jardín,Dormitorios en Suite: 1,,,,,Acepta Mascotas,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/230991-espectacular-casa-de-3-dormitorios-fondo-piscina-y-barbacoa-en-venta-en-malvin-a-metros-de-la-rambla,U$S 399.000Venta,3,3,318 m²,109m²,318m²,,Garaje: 1,,Cocina Definida,,Jardín,,Piscina,,,,,,,,,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/226064-venta-casa-3-dormitorios-carrasco-ayres-polo,U$S 404.000Venta,3,2,147 m²,93m²,147m²,,,,,,Jardín,,,Norte,,,Acepta Mascotas,147m²,Frente,2,Lavadero,,,,Patio,,,,,
https://www.casasymas.com.uy/propiedad/37012-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,U$S 1.300.000Venta,3,4,500 m²,,500m²,,Garaje: 1,,Cocina Definida,1,,Dormitorios en Suite: 1,Piscina,,,,,,,,Lavadero,,,,,,,,,
https://www.casasymas.com.uy/propiedad/212253-casa-venta-carrasco-norte,U$S 355.000Venta,2,1,150 m²,,780m²,,,,,,,,,,1,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/204893-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 920.000Venta,4,5,802 m²,500m²,802m²,Dormitorios de Servicio: 1,Garaje: 6,,Cocina Definida,1984,Jardín,Dormitorios en Suite: 1,Piscina,,,,,,,,Lavadero,,3m,1,Patio,,,,,
https://www.casasymas.com.uy/propiedad/177926-casa-en-venta-de-4-dormitorios-en-aires-puros-montevideo,U$S 250.000Venta,4,3,340 m²,165m²,340m²,Dormitorios de Servicio: 1,,,Cocina Definida,1964,,Dormitorios en Suite: 1,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/125800-venta-casa-xigna-x4-triplex-design-homes-en-barrio-parques,U$S 1.090.000Venta,3,4,302.4 m²,222m²,1413m²,,Garaje: 2,losa radiante - bomba de calor,,2024,Jardín,Dormitorios en Suite: 1,Piscina,,3,Parrillero,,80m²,,,,CCTV,,,,,Propiedad Horizontal,,,
https://www.casasymas.com.uy/propiedad/230007-casa-en-venta-3-dormitorios-en-penarol-con-garage,U$S 88.000Venta,3,1,95 m²,50m²,45m²,,Garaje: 1,,Cocina Definida,1982,Jardín,,,Oeste,,,Acepta Mascotas,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/93838-venta-villa-4-dormitorios-carrasco-boating-ref-342,U$S 943.100Venta,3,4,242.97 m²,171m²,,,Garaje: 1,Losa radiante eléctrica individual,Cocina Integrada,,Jardín,,Piscina,Norte,3,Parrillero,,47m²,,,,Vigilancia y monitoreo 24hs.,,,,,,,,
