url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Suite,Garage,Parrillero,Calefacción,Muebles,Orientación,Plantas,Año de Construcción,Seguridad,Jardín,Acepta Mascotas,Dormitorios Servicio,Piscina,Cocina,Popiedad Horizontal,Gastos Comúnes,Patio,Superficie Balcones,Disposición,Pisos Edificio,Lavadero,Altura,Aptos por piso,Ascensor,Piso
https://www.casasymas.com.uy/propiedad/170189-casa-en-venta-de-2-dormitorios-en-punta-colorada-maldonado,U$S 185.000Venta,2,1,1003 m²,65m²,1003m²,,,,,,,,2016,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/15093-casa-en-alquiler-y-venta-de-4-dormitorios-en-san-vicente-maldonado,U$S 470.000Venta,4,2,1430 m²,210m²,1430m²,Dormitorios en Suite: 1,,,,,,,2016,,,,,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/181831-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 770.000Venta,3,5,266 m²,,421m²,Dormitorios en Suite: 1,Cochera: 3,Parrillero,Radiadores y losa,,Norte,2,,,Jardín,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/194598-casa-en-venta-de-3-dormitorios-en-pinares-maldonado,U$S 250.000Venta,3,2,631 m²,147m²,631m²,Dormitorios en Suite: 1,,,,Muebles,,,,,,,,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/16371-casa-en-venta-de-3-dormitorios-en-playa-mansa-maldonado,U$S 700.000Venta,3,3,1400 m²,370m²,1400m²,Dormitorios en Suite: 1,Garaje: 2,Parrillero,,,,,,,Jardín,Acepta Mascotas,,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/143072-casa-en-venta-de-2-dormitorios-con-garage-en-carmelo-colonia,U$S 85.000Venta,2,1,79 m²,,470m²,,Garaje: 1,,,,Oeste,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/202424-casa-en-venta-de-3-dormitorios-con-garage-en-pinares-maldonado,U$S 370.000Venta,3,2,600 m²,180m²,600m²,,Garaje: 1,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/58369-casa-en-venta-de-3-dormitorios-con-garage-en-playa-mansa-maldonado,U$S 470.000Venta,3,3,862 m²,285m²,862m²,Dormitorios en Suite: 1,Garaje: 1,,,,Norte,,,,,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/52792-casa-en-venta-de-3-dormitorios-con-garage-en-lomas-de-la-tahona-canelones,U$S 1.000.000Venta,3,3,1300 m²,360m²,1300m²,Dormitorios en Suite: 1,Garaje: 1,Parrillero,losa,Muebles,Este,1,2015,barrio cerrado,Jardín,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,UYU 18000,,45m²,,,,,,,
https://www.casasymas.com.uy/propiedad/95170-casa-en-venta-de-3-dormitorios-en-pocitos-nuevo-montevideo,U$S 325.000Venta,3,2,345 m²,117m²,345m²,,,,,,Este,,1,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/149876-casa-en-venta-de-4-dormitorios-en-shangrila-canelones,U$S 280.000Venta,4,2,,199m²,606m²,,,,,,Oeste,,1,,Jardín,Acepta Mascotas,,,Cocina Definida,,,Patio,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/15940-casa-en-alquiler-y-venta-de-4-dormitorios-en-golf-maldonado,U$S 2.500.000Venta,4,4,4233 m²,650m²,4233m²,Dormitorios en Suite: 4,Garaje: 2,Parrillero,Aire acondicionado,,Este,,,,Jardín,Acepta Mascotas,,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/143355-casa-en-venta-de-2-dormitorios-con-garage-en-pinares-maldonado,U$S 345.000Venta,2,2,130 m²,130m²,510m²,,Garaje: 1,,,,Norte,1,,,,,,Piscina,,,,,,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/185127-casa-en-venta-de-3-dormitorios-con-garage-en-barra-de-carrasco-canelones,U$S 340.000Venta,3,2,129 m²,99m²,129m²,Dormitorios en Suite: 1,Garaje: 1,,Losa radiante y previsión de AA,,Oeste,,2025,,Jardín,Acepta Mascotas,,,Cocina Integrada,Popiedad Horizontal,UYU 2000,,30m²,Frente,4,,,3,Ascensor,4
https://www.casasymas.com.uy/propiedad/192232-casa-en-venta-de-2-dormitorios-con-garage-en-barra-de-carrasco-canelones,U$S 189.000Venta,2,2,147 m²,75m²,147m²,,Garaje: 1,,,,,,1,,Jardín,,,,Cocina Definida,,UYU 7000,,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/130436-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,U$S 395.000Venta,4,2,202 m²,130m²,620m²,Dormitorios en Suite: 1,Garaje: 2,Parrillero,,,,1,,,Jardín,,,,Cocina Definida,Popiedad Horizontal,,,43m²,,,,,,,
https://www.casasymas.com.uy/propiedad/188529-casa-en-venta-de-3-dormitorios-en-nueva-palmira-colonia,U$S 330.000Venta,3,3,537 m²,237m²,537m²,Dormitorios en Suite: 1,Garaje: 2,,,Muebles,,,1995,,Jardín,,,Piscina,Cocina Definida,,,Patio,,,,Lavadero,3m,1,,
https://www.casasymas.com.uy/propiedad/48909-venta-de-casa-de-3-dormitorios-en-carrasco-norte-dos-acres,U$S 399.000Venta,3,1,134 m²,86m²,8886m²,,,,,,,,1,,Jardín,,,Piscina,Cocina Definida,,,Patio,134m²,,1,,,,,
https://www.casasymas.com.uy/propiedad/160163-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,U$S 530.000Venta,4,4,517 m²,260m²,517m²,Dormitorios en Suite: 1,Garaje: 2,,,,,,1,,Jardín,Acepta Mascotas,,Piscina,Cocina Definida,,,Patio,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/32760-casa-en-venta-de-4-dormitorios-en-punta-del-este-maldonado,U$S 880.000Venta,4,3,,308m²,1750m²,,,,,,,,1987,,Jardín,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,UYU 100,Patio,100m²,,1,,,,,
https://www.casasymas.com.uy/propiedad/170861-casa-en-venta-de-3-dormitorios-en-cavas-de-la-tahona-canelones,U$S 1.025.000Venta,3,3,,239m²,,,,,,,,2,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/170329-casa-en-venta-de-2-dormitorios-en-punta-colorada-maldonado,U$S 172.000Venta,2,2,328 m²,67m²,328m²,,,,,,,,2020,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/185482-casa-en-venta-de-2-dormitorios-con-garage-en-san-carlos-maldonado,U$S 40.000Venta,2,1,300 m²,,300m²,,Garaje: 1,,,,,,,,,,,,Cocina Definida,,U$S 500,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/108276-casa-en-venta-de-3-dormitorios-en-san-francisco-maldonado,U$S 285.000Venta,3,2,121 m²,121m²,510m²,,Garaje: 0,,,,Sur,1,,,,,,Piscina,,,,,,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/124441-casa-en-venta-de-3-dormitorios-con-garage-en-jardines-del-hipodromo-montevideo,U$S 90.000Venta,3,1,544 m²,350m²,194m²,,Garaje: 1,,,,Sur,,1965,,,Acepta Mascotas,,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/186081-casa-en-venta-de-4-dormitorios-con-garage-en-san-rafael-maldonado,U$S 530.000Venta,4,3,219 m²,219m²,750m²,,Garaje: 1,,,,Norte,1,,,,,Dormitorios de Servicio: 1,,,,,,79m²,,1,,,,,
https://www.casasymas.com.uy/propiedad/30698-casa-en-alquiler-y-venta-de-3-dormitorios-en-punta-del-este-maldonado,U$S 729.000Venta,3,3,852 m²,327m²,852m²,Dormitorios en Suite: 1,Garaje: 2,,Losa radiante y estufa a leña,,,,,Barrio privado,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,Cocina Integrada,,$U 22000,,,,,,,,,
https://www.casasymas.com.uy/propiedad/159469-casa-en-venta-de-4-dormitorios-con-garage-en-piriapolis-maldonado,U$S 255.000Venta,4,2,536 m²,175m²,536m²,,Garaje: 1,,,,,,1996,,,Acepta Mascotas,,,,,,Patio,,,,Lavadero,3m,1,,
https://www.casasymas.com.uy/propiedad/31614-casa-en-venta-de-4-dormitorios-en-balneario-buenos-aires-maldonado,U$S 370.000Venta,4,4,,280m²,,,,,,,,,,,,,,Piscina,Cocina Definida,,UYU 100,Patio,,,1,,,,,
https://www.casasymas.com.uy/propiedad/192025-casa-en-venta-de-2-dormitorios-en-carrasco-norte-montevideo,U$S 402.000Venta,2,3,100 m²,104m²,100m²,Dormitorios en Suite: 2,,,,,,,1,,,,,Piscina,Cocina Definida,,,,4m²,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/116908-casa-en-venta-de-2-dormitorios-en-salinas-canelones,U$S 57.000Venta,2,1,450 m²,50m²,450m²,,,,,,,,,,,,,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/141678-casa-en-venta-de-2-dormitorios-con-garage-en-carmelo-colonia,U$S 300.000Venta,2,1,289 m²,289m²,377m²,,Garaje: 1,,,,Oeste,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/197633-casa-en-venta-de-4-dormitorios-en-punta-del-este-maldonado,U$S 530.000Venta,4,3,200 m²,200m²,580m²,,Garaje: 2,,,,,,,,,,,,Cocina Definida,,UYU 100,Patio,200m²,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/122256-av-ida-america-de-lapi,U$S 98.000Venta,3,1,60 m²,60m²,300m²,,Cochera: 0,Parrillero,,,Norte,1,2018,,Jardín,Acepta Mascotas,,,Cocina Integrada,Popiedad Horizontal,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/31237-casa-en-venta-de-3-dormitorios-en-portezuelo-maldonado,U$S 285.000Venta,3,2,,130m²,1200m²,,,,,,,,,,,,,,Cocina Definida,,UYU 100,Patio,,,1,,,,,
https://www.casasymas.com.uy/propiedad/170061-casa-en-venta-de-5-dormitorios-en-piriapolis-maldonado,U$S 195.000Venta,5,2,682 m²,120m²,682m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/31996-casa-en-venta-de-4-dormitorios-en-maldonado-maldonado,U$S 855.000Venta,4,3,384 m²,384m²,,,Garaje: 2,Parrillero,,,,2,,,Jardín,Acepta Mascotas,,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/119573-casa-en-venta-de-11-dormitorios-con-garage-en-lagomar-canelones,U$S 450.000Venta,11,11,914 m²,333m²,914m²,Dormitorios en Suite: 10,Garaje: 1,,,,,,1,,,,Dormitorios de Servicio: 1,,Cocina Definida,,,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/52091-casa-en-venta-de-4-dormitorios-en-maldonado-maldonado,U$S 357.000Venta,4,4,145 m²,290m²,700m²,,Garaje: 2,,,,Oeste,2,,,,,,,,,,,145m²,,2,,,,,
https://www.casasymas.com.uy/propiedad/150362-casa-en-venta-de-3-dormitorios-en-carmelo-colonia,U$S 320.000Venta,3,3,600 m²,825m²,625m²,,Garaje: 2,,,,Oeste,1,,,,,,Piscina,,,,,200m²,,1,,,,,
https://www.casasymas.com.uy/propiedad/13828-casa-en-venta-de-6-dormitorios-con-garage-en-peninsula-maldonado,U$S 2.000.000Venta,6,4,512 m²,220m²,512m²,,Garaje: 1,Parrillero,Estufa a leña,Muebles,,2,,,Jardín,Acepta Mascotas,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/155473-casa-en-alquiler-y-venta-de-3-dormitorios-en-punta-ballena-maldonado,U$S 525.000Venta,3,3,500 m²,220m²,500m²,Dormitorios en Suite: 1,,,,,,,2024,,,,,Piscina,Cocina Definida,,UYU 22000,,67m²,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/178708-casa-en-alquiler-y-venta-de-4-dormitorios-en-pinares-maldonado,U$S 313.000Venta,4,3,,,,,,,,Muebles,,,,,,,,Piscina,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/182875-casa-en-venta-de-2-dormitorios-con-garage-en-san-jose-de-carrasco-canelones,U$S 135.000Venta,2,1,182.7 m²,57m²,34m²,,Cochera: 1,Parrillero,Estufa a leña Alto Rendimiento,Muebles,,1,2025,Barrio Cerrado,Jardín,Acepta Mascotas,,,Cocina Definida,,$U 3000,,,,,,,,,
https://www.casasymas.com.uy/propiedad/193714-casa-en-alquiler-y-venta-de-3-dormitorios-en-parque-miramar-canelones,U$S 530.000Venta,3,3,200 m²,124m²,200m²,Dormitorios en Suite: 1,Cochera: 2,Parrillero,Losa radiante a gas y aire acondicionado,,Norte,2,2020,Housing de Lagos,Jardín,Acepta Mascotas,,Piscina,Cocina Definida,Popiedad Horizontal,UYU 13613,,25m²,,,,,,,
https://www.casasymas.com.uy/propiedad/163826-venta-casa-3-dormitorios-escritorio-en-barrio-parques-ii-ref-1720,U$S 1.095.000Venta,3,3,291 m²,201m²,495m²,Dormitorios en Suite: 1,Cochera: 2,Parrillero,Losa radiante,,,2,2025,Barrio con seguridad 24hs,Jardín,,,,Cocina Definida,Popiedad Horizontal,UYU 11000,,90m²,,,,,,,
https://www.casasymas.com.uy/propiedad/31843-casa-en-venta-de-3-dormitorios-en-jose-ignacio-maldonado,U$S 2.000.000Venta,3,3,,232m²,816m²,,,,,,,,,,Jardín,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,UYU 100,Patio,68m²,,,,,,,
https://www.casasymas.com.uy/propiedad/198985-casa-en-venta-de-3-dormitorios-en-salinas-canelones,U$S 135.000Venta,3,1,442 m²,171m²,442m²,,Garaje: 2,,,,,,2010,,Jardín,Acepta Mascotas,,,Cocina Definida,,,Patio,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/89430-casa-en-venta-de-1-dormitorio-en-punta-rubia-rocha,U$S 90.000Venta,1,2,745 m²,75m²,745m²,Dormitorios en Suite: 1,,,Estufa a leña,,,,1997,,,,,,Cocina Integrada,,,,5m²,,,,,,,
https://www.casasymas.com.uy/propiedad/66175-casa-en-venta-de-3-dormitorios-en-punta-colorada-maldonado,U$S 228.000Venta,3,2,550 m²,128m²,550m²,Dormitorios en Suite: 1,,,,,,,1,,,,,Piscina,Cocina Definida,,,,25m²,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/199496-casa-a-150-m-de-la-parada-8-de-la-mansa,U$S 350.000Venta,5,4,272 m²,181m²,272m²,Dormitorios en Suite: 1,Garaje: 1,Parrillero,,,Sur,3,1960,,Jardín,,,,Cocina Definida,,,,30m²,,,,,,,
https://www.casasymas.com.uy/propiedad/187676-casa-en-venta-de-3-dormitorios-en-mansa-maldonado,U$S 450.000Venta,3,4,700 m²,,,Dormitorios en Suite: 3,Garaje: 0,Parrillero,,,,,,,,,Dormitorios de Servicio: 1,,,Popiedad Horizontal,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198115-casa-en-venta-de-3-dormitorios-en-parque-batlle-montevideo,U$S 780.000Venta,3,3,242 m²,242m²,162m²,,Garaje: 2,Parrillero,,,Sur,3,,,,,,,,,,,,,3,,,,,
https://www.casasymas.com.uy/propiedad/182152-casa-en-venta-de-4-dormitorios-en-jardines-de-carrasco-montevideo,U$S 1.150.000Venta,4,3,600 m²,208m²,,Dormitorios en Suite: 1,Cochera: 2,Parrillero,,,,,,,Jardín,Acepta Mascotas,,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/52438-casa-en-venta-de-7-dormitorios-en-playa-mansa-maldonado,U$S 410.000Venta,7,5,370 m²,370m²,711m²,,Garaje: 0,,,,Norte,2,,,,,,,,,,,,,2,,,,,
https://www.casasymas.com.uy/propiedad/78922-casa-en-venta-de-3-dormitorios-en-punta-del-este-maldonado,U$S 650.000Venta,3,,943 m²,319m²,943m²,,,,,,Este,,,,,,,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/143069-casa-en-venta-de-2-dormitorios-en-carmelo-colonia,U$S 175.000Venta,2,1,97 m²,,395m²,,Garaje: 2,,,,Sur,2,,,,,,,,,,,,,2,,,,,
https://www.casasymas.com.uy/propiedad/159153-casa-en-venta-de-4-dormitorios-en-goes-montevideo,U$S 99.000Venta,4,1,105 m²,105m²,105m²,,,,,,,,1920,,,Acepta Mascotas,,,Cocina Definida,,,,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/171588-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,U$S 820.000Venta,3,2,165 m²,165m²,426m²,,Garaje: 3,,,,Norte,2,,Seguridad nocturna,,,,,,,,,,,2,,,,,
https://www.casasymas.com.uy/propiedad/170409-casa-en-venta-de-6-dormitorios-en-piriapolis-maldonado,U$S 175.000Venta,6,3,1392 m²,305m²,1392m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/188167-casa-en-venta-de-3-dormitorios-en-barra-de-carrasco-canelones,U$S 385.000Venta,3,2,738 m²,190m²,738m²,Dormitorios en Suite: 1,Garaje: 6,,,,,,1,,Jardín,Acepta Mascotas,,Piscina,Cocina Definida,,,,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/116933-casa-en-venta-de-4-dormitorios-en-pinamar-canelones,U$S 149.000Venta,4,2,700 m²,80m²,700m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/13808-casa-en-venta-de-4-dormitorios-con-garage-en-laguna-del-diario-maldonado,U$S 990.000Venta,4,3,1450 m²,450m²,1450m²,Dormitorios en Suite: 2,Cochera: 1,Parrillero,"Losa radiante, aire acondicionado",,,,,,Jardín,Acepta Mascotas,,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/158888-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,U$S 950.000Venta,4,5,583 m²,550m²,583m²,Dormitorios en Suite: 2,Garaje: 4,,,,,,1,,Jardín,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,,,Lavadero,3m,1,,
https://www.casasymas.com.uy/propiedad/23269-casa-en-venta-de-4-dormitorios-en-jardines-de-cordoba-maldonado,U$S 350.000Venta,4,4,800 m²,200m²,800m²,Dormitorios en Suite: 1,,,,,,,,,,,Dormitorios de Servicio: 1,,Cocina Definida,,,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/158957-casa-en-venta-de-3-dormitorios-en-malvin-montevideo,U$S 570.000Venta,3,,975 m²,243m²,975m²,Dormitorios en Suite: 1,Garaje: 4,,,,,,1960,,,,,,Cocina Definida,,,,,,,,3m,1,,
https://www.casasymas.com.uy/propiedad/172479-casa-en-venta-de-3-dormitorios-con-garage-en-parque-miramar-canelones,U$S 385.000Venta,3,3,150 m²,100m²,150m²,Dormitorios en Suite: 1,Cochera: 1,Parrillero,,,,2,2024,,Jardín,,,,Cocina Integrada,Popiedad Horizontal,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199329-casa-en-venta-de-4-dormitorios-en-manantiales-maldonado,U$S 1.280.000Venta,4,3,430 m²,270m²,4041m²,,,,,,,,2024,,,,,,,,U$S 550,,430m²,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/202519-venta-casa-en-playa-mansa,U$S 770.000Venta,4,4,1197 m²,415m²,,Dormitorios en Suite: 1,,Parrillero,,,,2,,,Jardín,,,Piscina,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198774-casa-en-venta-de-2-dormitorios-en-playa-hermosa-maldonado,U$S 180.000Venta,2,1,277 m²,70m²,277m²,,,,,,,,2025,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/174974-casa-en-venta-de-3-dormitorios-en-paso-molino-montevideo,U$S 200.000Venta,3,2,370 m²,120m²,250m²,,Garaje: 3,,,,Norte,,2025,,,,,,,,,Patio,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/185191-casa-en-venta-de-3-dormitorios-con-garage-en-punta-carretas-montevideo,U$S 850.000Venta,3,4,,330m²,250m²,Dormitorios en Suite: 1,Garaje: 1,Parrillero,A gas,,Oeste,2,1960,Rejas,Jardín,Acepta Mascotas,,,Cocina Definida,,,,18m²,,,,,,,
https://www.casasymas.com.uy/propiedad/192088-casa-en-venta-de-2-dormitorios-con-garage-en-real-de-san-carlos-colonia,U$S 135.000Venta,2,1,54 m²,54m²,,,Garaje: 1,,,,Norte,1,,,,,,Piscina,,,,,,Frente,1,,,,,
https://www.casasymas.com.uy/propiedad/156325-casa-en-venta-montoya-a-media-cuadra-del-mar,U$S 495.000Venta,4,3,200 m²,200m²,482m²,,,,,,,,1,,,,,,,,,,200m²,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/97048-casa-en-venta-de-3-dormitorios-en-ciudad-de-la-costa-canelones,U$S 378.000Venta,3,3,,180m²,461m²,Dormitorios en Suite: 1,Cochera: 0,Parrillero,Estufa a leña,,Sur,,1980,,Jardín,Acepta Mascotas,,,Cocina Integrada,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/193928-casa-en-venta-de-3-dormitorios-en-manantiales-maldonado,U$S 1.250.000Venta,3,3,390 m²,320m²,4000m²,,,,,,Norte,,1,,Jardín,,,Piscina,Cocina Definida,,,,390m²,Interior,1,,,,,
https://www.casasymas.com.uy/propiedad/181504-casa-en-venta-de-4-dormitorios-en-punta-carretas-montevideo,U$S 1.495.000Venta,4,5,405 m²,367m²,38m²,,Garaje: 3,,,,Sur,,,,Jardín,,,Piscina,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/175875-casa-en-venta-de-3-dormitorios-en-canelones-canelones,U$S 460.000Venta,3,2,193 m²,143m²,50m²,,,,,,Norte,,1,,,Acepta Mascotas,,,Cocina Definida,,UYU 13000,Patio,,,,,,,,
https://www.casasymas.com.uy/propiedad/100587-casa-en-venta-en-el-chorro-maldonado,U$S 230.000Venta,Monoambiente,,117 m²,,525m²,,Garaje: 0,,,,Norte,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/189903-casa-en-venta-de-5-dormitorios-con-garage-en-centro-carmelo-colonia,U$S 540.000Venta,5,3,548 m²,,963m²,,Garaje: 1,,,,Norte,,,,,,,,,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/34675-casa-en-alquiler-y-venta-de-5-dormitorios-en-manantiales-maldonado,U$S 2.500.000Venta,5,5,1250 m²,500m²,1250m²,Dormitorios en Suite: 5,,,,,,,,,,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/198342-casa-en-venta-de-2-dormitorios-en-ciudad-de-la-costa-canelones,U$S 195.000Venta,2,1,200 m²,67m²,200m²,,,,,,,,,,Jardín,,,,,,,,200m²,Frente,1,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/173435-casa-en-barrio-monaco,U$S 309.000Venta,3,4,382 m²,,382m²,Dormitorios en Suite: 2,,,,,,,,,,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/23504-casa-en-venta-de-4-dormitorios-con-garage-en-pinares-maldonado,U$S 320.000Venta,4,4,605 m²,280m²,605m²,Dormitorios en Suite: 3,Garaje: 1,Parrillero,Central,,,1,,,Jardín,Acepta Mascotas,,Piscina,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/199141-casa-en-venta-de-2-dormitorios-en-shangrila-canelones,U$S 289.000Venta,2,2,332 m²,126m²,332m²,,,,,,,,8,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/17821-casa-en-alquiler-y-venta-de-4-dormitorios-en-la-juanita-maldonado,U$S 520.000Venta,4,4,451 m²,166m²,451m²,Dormitorios en Suite: 3,,,,,,,,,,,,Piscina,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/189266-casa-en-alquiler-y-venta-de-3-dormitorios-en-tio-tom-maldonado,U$S 330.000Venta,3,3,650 m²,150m²,650m²,Dormitorios en Suite: 1,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/100213-casa-en-venta-de-3-dormitorios-en-jose-ignacio-maldonado,U$S 2.200.000Venta,3,3,240 m²,,540m²,,Garaje: 3,,,,Este,2,,,,,Dormitorios de Servicio: 1,Piscina,,,,,,,2,,,,,
https://www.casasymas.com.uy/propiedad/200375-casa-en-venta-de-5-dormitorios-en-jose-ignacio-maldonado,U$S 4.800.000Venta,5,,730 m²,430m²,1219m²,,,,,,Sur,,,,,,,,,,,,730m²,,2,,,,,
https://www.casasymas.com.uy/propiedad/117857-casa-en-venta-de-5-dormitorios-en-playa-mansa-maldonado,U$S 650.000Venta,5,4,186 m²,186m²,1226m²,,Garaje: 0,,,,Norte,2,,,,,,,,,,,,Frente,2,,,,,
https://www.casasymas.com.uy/propiedad/559-casa-en-venta-de-4-dormitorios-en-lomas-de-la-tahona-canelones,U$S 780.000Venta,4,4,285 m²,,1222m²,,Garaje: 2,,,,,,,,,,Dormitorios de Servicio: 1,,,,$U 15000,,,,,,,,,
https://www.casasymas.com.uy/propiedad/200714-casa-en-venta-de-2-dormitorios-con-garage-en-lezica-montevideo,U$S 69.000Venta,2,1,140 m²,65m²,75m²,,Garaje: 1,,,,Norte,,1975,,Jardín,,,,Cocina Definida,,UYU 1600,Patio,,,,,,,,
https://www.casasymas.com.uy/propiedad/201570-venta-casa-6-dormitorios-punta-carretas-joaquin-nunez-ideal-empresa-o-clinica-con-garaje,U$S 540.000Venta,6,4,283 m²,283m²,188m²,Dormitorios en Suite: 2,Garaje: 1,,"Calefacción central a gas, Estufa de alto rendimiento",,,2,1964,,,,,,Cocina Definida,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/171088-casa-en-venta-de-1-dormitorio-en-piriapolis-maldonado,U$S 120.000Venta,1,1,400 m²,40m²,400m²,,,,,,,,,,,,,,Cocina Definida,,,,,Frente,,,,,,
https://www.casasymas.com.uy/propiedad/31618-casa-en-venta-de-4-dormitorios-en-pinares-maldonado,U$S 979.000Venta,4,4,,500m²,1153m²,,,,,,,,,,,,,Piscina,Cocina Definida,,UYU 100,Patio,,,1,,,,,
https://www.casasymas.com.uy/propiedad/192046-casa-en-venta-de-4-dormitorios-en-manantiales-maldonado,U$S 1.100.000Venta,4,3,2079 m²,400m²,2079m²,Dormitorios en Suite: 2,,,,,Norte,,,,,,,,Cocina Definida,,,,,Frente,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/133426-venta-de-casa-en-aires-de-solymar,U$S 120.000Venta,2,1,54 m²,54m²,,,,,,,,,2025,,,,,,,,,,54m²,,,,,,,
https://www.casasymas.com.uy/propiedad/13826-casa-en-alquiler-y-venta-de-4-dormitorios-con-garage-en-la-barra-maldonado,U$S 980.000Venta,4,3,1129 m²,,1129m²,Dormitorios en Suite: 2,Garaje: 1,,,,,,,,,,Dormitorios de Servicio: 1,Piscina,Cocina Definida,,,,,Frente,,,,,,
